# Forces      
# CofR        : (0.000000e+00 0.000000e+00 2.000000e-02)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
2980          	((-5.583166e+130 -3.262434e+130 -2.668028e+130) (-3.326716e+62 -2.443161e+62 -8.953198e+62) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.854406e+131 -9.442445e+131 -8.571568e+130) (7.534407e+63 -8.528882e+63 -2.963114e+62) (0.000000e+00 0.000000e+00 0.000000e+00))
2990          	((-1.350695e+131 -9.896884e+130 -5.152139e+130) (-5.220301e+62 -3.765845e+62 -1.547756e+63) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.629091e+132 -2.185460e+132 3.144523e+129) (1.169603e+64 -1.274484e+64 -4.986163e+62) (0.000000e+00 0.000000e+00 0.000000e+00))
3000          	((-4.668737e+131 -3.558177e+131 -1.514367e+131) (-1.011127e+63 -7.746031e+62 -2.107824e+63) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.053666e+132 -7.742729e+132 -1.739597e+130) (2.172529e+64 -2.370174e+64 -8.870394e+62) (0.000000e+00 0.000000e+00 0.000000e+00))
3010          	((-1.416988e+132 -7.640310e+131 -4.808096e+131) (-1.802557e+63 -1.185587e+63 -3.473369e+63) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.393652e+133 -2.371518e+133 -1.487413e+132) (3.951456e+64 -4.713931e+64 -2.070081e+63) (0.000000e+00 0.000000e+00 0.000000e+00))
3020          	((-3.839397e+132 -2.062907e+132 -1.219258e+132) (-3.056078e+63 -1.801203e+63 -5.711269e+63) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.531307e+133 -6.348949e+133 3.231790e+131) (6.121604e+64 -7.916829e+64 -3.287760e+63) (0.000000e+00 0.000000e+00 0.000000e+00))
3030          	((-1.000379e+133 -6.286971e+132 -3.168535e+132) (-4.744173e+63 -2.944669e+63 -8.967867e+63) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.061128e+134 -1.638389e+134 4.235141e+131) (9.320599e+64 -1.213186e+65 -5.153606e+63) (0.000000e+00 0.000000e+00 0.000000e+00))
3040          	((-2.990198e+133 -2.033168e+133 -1.174154e+133) (-8.056553e+63 -5.811903e+63 -1.696547e+64) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.582420e+134 -5.034154e+134 -1.716326e+133) (1.846719e+65 -2.207252e+65 -5.956492e+63) (0.000000e+00 0.000000e+00 0.000000e+00))
3050          	((-5.725865e+133 -4.067279e+133 -2.724959e+133) (-1.115287e+64 -8.379690e+63 -2.726218e+64) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.045593e+134 -9.715268e+134 -3.280717e+133) (2.534760e+65 -3.396199e+65 -1.510334e+63) (0.000000e+00 0.000000e+00 0.000000e+00))
3060          	((-1.543126e+134 -9.638854e+133 -6.357272e+133) (-1.840965e+64 -1.296014e+64 -4.606549e+64) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.556174e+135 -2.475103e+135 9.468324e+133) (3.081418e+65 -4.554837e+65 -8.547824e+63) (0.000000e+00 0.000000e+00 0.000000e+00))
3070          	((-4.610350e+134 -3.718813e+134 -1.727668e+134) (-3.329680e+64 -2.466124e+64 -7.226957e+64) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.170174e+135 -7.698359e+135 1.161467e+134) (5.232761e+65 -6.284719e+65 -4.036262e+64) (0.000000e+00 0.000000e+00 0.000000e+00))
3080          	((-1.518054e+135 -1.016572e+135 -5.089316e+134) (-6.022085e+64 -4.282385e+64 -1.232729e+65) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.760600e+136 -2.537273e+136 -5.989790e+134) (9.966857e+65 -1.256787e+66 -5.396638e+64) (0.000000e+00 0.000000e+00 0.000000e+00))
3090          	((-4.348263e+135 -4.166782e+135 -1.452248e+135) (-9.980771e+64 -8.287077e+64 -1.935388e+65) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.963087e+136 -7.111487e+136 -1.854997e+134) (2.111370e+66 -2.209807e+66 -7.742455e+64) (0.000000e+00 0.000000e+00 0.000000e+00))
3100          	((-1.023993e+136 -8.221933e+135 -3.548166e+135) (-1.568249e+65 -1.357583e+65 -2.965697e+65) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.388324e+137 -1.711785e+137 -8.665735e+133) (3.761222e+66 -3.616455e+66 -2.133168e+65) (0.000000e+00 0.000000e+00 0.000000e+00))
3110          	((-3.332108e+136 -1.955696e+136 -1.014036e+136) (-2.839369e+65 -1.832142e+65 -4.883351e+65) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.363206e+137 -5.444765e+137 2.668221e+136) (5.286660e+66 -6.443022e+66 -2.266252e+65) (0.000000e+00 0.000000e+00 0.000000e+00))
3120          	((-8.782527e+136 -4.977135e+136 -2.041216e+136) (-4.913730e+65 -2.564997e+65 -6.401095e+65) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.522956e+137 -1.399085e+138 5.772547e+134) (8.979229e+66 -1.059434e+67 -5.609633e+65) (0.000000e+00 0.000000e+00 0.000000e+00))
3130          	((-1.931962e+137 -1.029560e+137 -7.658371e+136) (-7.378737e+65 -3.638893e+65 -1.174646e+66) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.878769e+138 -3.273089e+138 -4.854530e+135) (1.427005e+67 -1.718743e+67 -8.950907e+65) (0.000000e+00 0.000000e+00 0.000000e+00))
3140          	((-4.535360e+137 -2.710214e+137 -1.793180e+137) (-1.006525e+66 -5.245969e+65 -2.193711e+66) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.853356e+138 -7.641697e+138 -3.633061e+137) (2.197615e+67 -2.645845e+67 -4.772789e+65) (0.000000e+00 0.000000e+00 0.000000e+00))
3150          	((-8.773629e+137 -3.687971e+137 -2.864371e+137) (-1.343527e+66 -7.977861e+65 -3.259320e+66) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.561779e+138 -1.420927e+139 -1.156877e+138) (2.957068e+67 -3.569354e+67 -7.608699e+65) (0.000000e+00 0.000000e+00 0.000000e+00))
3160          	((-2.523130e+138 -1.139665e+138 -4.702508e+137) (-2.581160e+66 -1.285712e+66 -3.577809e+66) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.763290e+139 -3.968122e+139 1.967660e+138) (3.384638e+67 -4.839545e+67 -2.036909e+65) (0.000000e+00 0.000000e+00 0.000000e+00))
3170          	((-8.775687e+138 -4.667797e+138 -2.404203e+138) (-4.667189e+66 -2.542807e+66 -6.182559e+66) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.022228e+139 -1.466666e+140 1.479253e+138) (7.014754e+67 -1.104197e+68 -2.545176e+66) (0.000000e+00 0.000000e+00 0.000000e+00))
3180          	((-3.326178e+139 -1.074292e+139 -1.351262e+139) (-8.755531e+66 -3.396263e+66 -1.508051e+67) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.997356e+140 -5.524437e+140 1.014994e+136) (1.173923e+68 -2.384062e+68 -1.651700e+65) (0.000000e+00 0.000000e+00 0.000000e+00))
3190          	((-7.892039e+139 -3.512519e+139 -2.888085e+139) (-1.354627e+67 -5.141116e+66 -2.978694e+67) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.014352e+140 -1.269169e+141 -3.261369e+139) (1.834938e+68 -3.564816e+68 -2.946047e+66) (0.000000e+00 0.000000e+00 0.000000e+00))
3200          	((-1.928079e+140 -1.146213e+140 -5.623809e+139) (-2.299480e+67 -1.165993e+67 -4.061101e+67) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.954822e+141 -3.211566e+141 -2.551163e+139) (3.359661e+68 -5.289440e+68 -7.845006e+66) (0.000000e+00 0.000000e+00 0.000000e+00))
3210          	((-7.687927e+140 -5.232664e+140 -2.850210e+140) (-3.996149e+67 -2.557834e+67 -8.014077e+67) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.900083e+141 -1.292522e+142 8.230415e+139) (7.300443e+68 -1.025153e+69 -3.622513e+67) (0.000000e+00 0.000000e+00 0.000000e+00))
3220          	((-1.689894e+141 -1.200128e+141 -7.350894e+140) (-6.311450e+67 -4.104153e+67 -1.445419e+68) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.095594e+142 -2.905544e+142 -2.355777e+140) (1.271987e+69 -1.620790e+69 -4.780342e+67) (0.000000e+00 0.000000e+00 0.000000e+00))
3230          	((-5.288131e+141 -3.404692e+141 -1.939872e+141) (-1.091107e+68 -6.365479e+67 -2.447054e+68) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.921911e+142 -8.795924e+142 -8.319799e+140) (2.094962e+69 -2.570067e+69 -1.341783e+68) (0.000000e+00 0.000000e+00 0.000000e+00))
3240          	((-1.298717e+142 -9.111622e+141 -4.761933e+141) (-1.736213e+68 -1.147111e+68 -3.674966e+68) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.636609e+143 -2.238354e+143 -1.248687e+142) (3.823867e+69 -4.197085e+69 -2.411591e+68) (0.000000e+00 0.000000e+00 0.000000e+00))
3250          	((-3.707952e+142 -1.950574e+142 -1.364138e+142) (-2.890734e+68 -1.680531e+68 -5.321160e+68) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.526882e+143 -6.304689e+143 -5.377892e+140) (6.111213e+69 -7.446834e+69 -2.136192e+68) (0.000000e+00 0.000000e+00 0.000000e+00))
3260          	((-6.043860e+142 -3.788340e+142 -2.204065e+142) (-3.909935e+68 -2.249639e+68 -8.326891e+68) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.805103e+143 -1.004271e+144 -3.235721e+142) (9.034524e+69 -1.041536e+70 -3.593538e+68) (0.000000e+00 0.000000e+00 0.000000e+00))
3270          	((-1.863305e+143 -1.074394e+143 -7.809721e+142) (-6.066156e+68 -3.533600e+68 -1.406477e+69) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.858401e+144 -3.040647e+144 -9.555832e+142) (1.263411e+70 -1.499703e+70 -3.204209e+68) (0.000000e+00 0.000000e+00 0.000000e+00))
3280          	((-3.917269e+143 -2.696100e+143 -2.001231e+143) (-8.836529e+68 -6.147202e+68 -2.607587e+69) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.896946e+144 -6.908958e+144 -5.297532e+143) (2.073678e+70 -2.331087e+70 -4.886511e+68) (0.000000e+00 0.000000e+00 0.000000e+00))
3290          	((-1.012677e+144 -7.273603e+143 -3.286973e+143) (-1.345633e+69 -1.087253e+69 -3.526190e+69) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.248530e+145 -1.664234e+145 -6.404284e+143) (3.356521e+70 -3.635139e+70 -7.158630e+68) (0.000000e+00 0.000000e+00 0.000000e+00))
3300          	((-3.138695e+144 -2.277202e+144 -9.999329e+143) (-2.567040e+69 -1.759661e+69 -4.450156e+69) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.879996e+145 -5.203156e+145 1.592298e+142) (6.193117e+70 -6.759540e+70 -1.830066e+69) (0.000000e+00 0.000000e+00 0.000000e+00))
3310          	((-7.656968e+144 -4.799847e+144 -2.808237e+144) (-4.074187e+69 -2.800230e+69 -8.210433e+69) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.297028e+145 -1.225940e+146 -6.771524e+144) (1.034922e+71 -1.072910e+71 -3.149063e+69) (0.000000e+00 0.000000e+00 0.000000e+00))
3320          	((-2.632577e+145 -1.189131e+145 -8.571800e+144) (-7.281389e+69 -4.004181e+69 -1.490472e+70) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.126021e+146 -4.284412e+146 -1.402805e+145) (1.283367e+71 -1.781279e+71 -4.992852e+69) (0.000000e+00 0.000000e+00 0.000000e+00))
3330          	((-7.637497e+145 -3.625670e+145 -2.329700e+145) (-1.334467e+70 -7.572079e+69 -2.328757e+70) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.361846e+146 -1.280096e+147 -5.868048e+145) (2.048084e+71 -3.404906e+71 -1.050241e+70) (0.000000e+00 0.000000e+00 0.000000e+00))
3340          	((-1.872664e+146 -1.202093e+146 -6.844757e+145) (-2.285852e+70 -1.332414e+70 -4.063725e+70) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.030344e+147 -3.038629e+147 -4.057592e+145) (3.535758e+71 -5.486276e+71 -1.348264e+70) (0.000000e+00 0.000000e+00 0.000000e+00))
3350          	((-4.892387e+146 -3.597278e+146 -1.799378e+146) (-3.551682e+70 -2.393788e+70 -6.796595e+70) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.007248e+147 -8.111657e+147 4.337291e+146) (5.895048e+71 -7.535162e+71 -5.788230e+69) (0.000000e+00 0.000000e+00 0.000000e+00))
3360          	((-1.383744e+147 -9.216212e+146 -4.768586e+146) (-6.083883e+70 -3.706270e+70 -1.217003e+71) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600485e+148 -2.275262e+148 3.343810e+146) (9.668482e+71 -1.326724e+72 -9.177968e+69) (0.000000e+00 0.000000e+00 0.000000e+00))
3370          	((-3.690785e+147 -2.731543e+147 -1.260797e+147) (-9.474968e+70 -6.578694e+70 -1.763238e+71) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.592213e+148 -6.081293e+148 -1.333801e+147) (1.916040e+72 -2.160900e+72 -3.956284e+70) (0.000000e+00 0.000000e+00 0.000000e+00))
3380          	((-9.401240e+147 -7.491797e+147 -3.970081e+147) (-1.428716e+71 -1.086191e+71 -3.400011e+71) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.293520e+149 -1.546936e+149 -5.134786e+147) (3.354453e+72 -3.363620e+72 -1.173256e+71) (0.000000e+00 0.000000e+00 0.000000e+00))
3390          	((-2.442840e+148 -1.665791e+148 -9.655023e+147) (-2.225570e+71 -1.682677e+71 -5.591699e+71) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.799599e+149 -4.010591e+149 1.151749e+147) (5.115320e+72 -5.372530e+72 -1.338348e+71) (0.000000e+00 0.000000e+00 0.000000e+00))
3400          	((-6.448011e+148 -3.729315e+148 -3.147456e+148) (-3.496637e+71 -2.431968e+71 -1.008211e+72) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.818250e+149 -1.086817e+150 7.192970e+147) (7.936461e+72 -8.653824e+72 6.659491e+70) (0.000000e+00 0.000000e+00 0.000000e+00))
3410          	((-1.824174e+149 -1.345278e+149 -6.219901e+148) (-6.306212e+71 -3.700269e+71 -1.453837e+72) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.245533e+150 -2.997708e+150 2.490066e+149) (1.325900e+73 -1.523217e+73 7.070524e+70) (0.000000e+00 0.000000e+00 0.000000e+00))
3420          	((-4.934421e+149 -3.324126e+149 -2.087127e+149) (-1.033836e+72 -6.754879e+71 -2.262749e+72) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.705192e+150 -8.292327e+150 -2.642686e+149) (2.392387e+73 -2.527667e+73 -9.132475e+71) (0.000000e+00 0.000000e+00 0.000000e+00))
3430          	((-1.255956e+150 -6.542936e+149 -5.472141e+149) (-1.718087e+72 -9.707634e+71 -4.192608e+72) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.164986e+151 -2.108470e+151 -1.339048e+150) (3.242254e+73 -4.438584e+73 -1.915489e+71) (0.000000e+00 0.000000e+00 0.000000e+00))
3440          	((-3.348454e+150 -2.353027e+150 -1.248574e+150) (-2.637138e+72 -1.779338e+72 -6.590193e+72) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.060985e+151 -5.617344e+151 -2.158742e+150) (5.506473e+73 -6.742102e+73 -1.076013e+72) (0.000000e+00 0.000000e+00 0.000000e+00))
3450          	((-1.086439e+151 -6.931441e+150 -3.863692e+150) (-4.601104e+72 -3.162693e+72 -9.961876e+72) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.207612e+152 -1.808055e+152 -3.818399e+150) (1.078875e+74 -1.217839e+74 -2.904689e+72) (0.000000e+00 0.000000e+00 0.000000e+00))
3460          	((-2.767695e+151 -1.656968e+151 -1.149538e+151) (-7.838052e+72 -4.798645e+72 -1.737032e+73) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.969611e+152 -4.725409e+152 -4.576043e+150) (1.775001e+74 -2.200463e+74 -2.419663e+71) (0.000000e+00 0.000000e+00 0.000000e+00))
3470          	((-6.448330e+151 -3.906576e+151 -2.295227e+151) (-1.193032e+73 -7.452545e+72 -2.840084e+73) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.542500e+152 -1.053993e+153 -4.836317e+151) (2.421023e+74 -3.303284e+74 -9.386287e+72) (0.000000e+00 0.000000e+00 0.000000e+00))
3480          	((-1.402828e+152 -1.055416e+152 -3.996439e+151) (-1.897192e+73 -1.423226e+73 -3.481576e+73) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.738560e+153 -2.261446e+153 -9.355305e+151) (3.866829e+74 -4.500797e+74 -2.135112e+73) (0.000000e+00 0.000000e+00 0.000000e+00))
3490          	((-5.207539e+152 -3.767510e+152 -1.580530e+152) (-3.577515e+73 -2.617986e+73 -5.730676e+73) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.167611e+153 -8.400483e+153 3.491415e+152) (6.766041e+74 -7.444066e+74 -1.228438e+73) (0.000000e+00 0.000000e+00 0.000000e+00))
3500          	((-1.631960e+153 -1.098133e+153 -2.748818e+152) (-6.973193e+73 -4.576660e+73 -8.299892e+73) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.844217e+154 -2.582036e+154 4.227372e+152) (1.284467e+75 -1.494244e+75 -2.172620e+73) (0.000000e+00 0.000000e+00 0.000000e+00))
3510          	((-4.712879e+153 -2.191732e+153 -7.875212e+152) (-1.129893e+74 -5.804742e+73 -1.028476e+74) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.591778e+154 -7.505816e+154 3.408514e+153) (1.750940e+75 -2.721833e+75 -1.457525e+73) (0.000000e+00 0.000000e+00 0.000000e+00))
3520          	((-1.448523e+154 -7.303057e+153 -1.809095e+153) (-1.949088e+74 -9.900096e+73 -1.095130e+74) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.275815e+155 -2.409283e+155 -6.393779e+153) (3.205328e+75 -5.130678e+75 -3.684925e+74) (0.000000e+00 0.000000e+00 0.000000e+00))
3530          	((-4.531040e+154 -2.801766e+154 -1.044092e+154) (-3.134327e+74 -1.892094e+74 -3.414400e+74) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.858445e+155 -7.488618e+155 -3.431975e+154) (6.376540e+75 -9.353801e+75 -5.301356e+74) (0.000000e+00 0.000000e+00 0.000000e+00))
3540          	((-1.564868e+155 -9.734937e+154 -4.997363e+154) (-5.522298e+74 -3.752485e+74 -9.502920e+74) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.652651e+156 -2.581111e+156 -2.571600e+154) (1.026753e+76 -1.561580e+76 4.110264e+73) (0.000000e+00 0.000000e+00 0.000000e+00))
3550          	((-3.206622e+155 -2.074453e+155 -1.126592e+155) (-9.052307e+74 -6.126866e+74 -1.558433e+75) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.604117e+156 -5.405409e+156 -4.654556e+154) (1.572426e+76 -2.291627e+76 5.997347e+74) (0.000000e+00 0.000000e+00 0.000000e+00))
3560          	((-6.940689e+155 -5.877789e+155 -2.115313e+155) (-1.353427e+75 -1.024746e+75 -2.365111e+75) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.965023e+156 -1.157866e+157 -8.920060e+154) (2.833612e+76 -2.997561e+76 1.683074e+74) (0.000000e+00 0.000000e+00 0.000000e+00))
3570          	((-2.701970e+156 -1.942789e+156 -8.201219e+155) (-2.313146e+75 -1.793964e+75 -3.704925e+75) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.362618e+157 -4.567826e+157 1.344857e+156) (5.992710e+76 -6.301304e+76 -2.386977e+75) (0.000000e+00 0.000000e+00 0.000000e+00))
3580          	((-8.543309e+156 -4.855354e+156 -3.434099e+156) (-4.099257e+75 -2.597365e+75 -8.371982e+75) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.508040e+157 -1.439209e+158 -1.481772e+156) (9.008867e+76 -1.275488e+77 -2.713663e+75) (0.000000e+00 0.000000e+00 0.000000e+00))
3590          	((-2.028625e+157 -1.267376e+157 -8.030956e+156) (-6.865343e+75 -4.563381e+75 -1.461293e+76) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.207318e+158 -3.465869e+158 -1.361932e+157) (1.383425e+77 -2.012892e+77 -6.049212e+75) (0.000000e+00 0.000000e+00 0.000000e+00))
3600          	((-4.915318e+157 -3.508206e+157 -1.449500e+157) (-1.114674e+76 -8.030948e+75 -2.125268e+76) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.965662e+158 -8.046451e+158 -3.777884e+157) (2.239368e+77 -2.875697e+77 -1.038603e+76) (0.000000e+00 0.000000e+00 0.000000e+00))
3610          	((-9.758013e+157 -5.020221e+157 -3.563828e+157) (-1.592222e+76 -1.097708e+76 -3.325938e+76) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.706988e+158 -1.612215e+159 -5.954730e+157) (2.846303e+77 -3.714066e+77 -6.805302e+75) (0.000000e+00 0.000000e+00 0.000000e+00))
3620          	((-2.674103e+158 -1.805090e+158 -8.522044e+157) (-2.506509e+76 -1.570769e+76 -5.092370e+76) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.058346e+159 -4.391269e+159 -1.487030e+158) (4.339769e+77 -5.663218e+77 -1.540196e+76) (0.000000e+00 0.000000e+00 0.000000e+00))
3630          	((-8.872822e+158 -6.689637e+158 -2.411555e+158) (-4.082471e+76 -2.969498e+76 -6.771229e+76) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.133435e+160 -1.478802e+160 3.917254e+158) (9.981903e+77 -1.150958e+78 -4.267391e+76) (0.000000e+00 0.000000e+00 0.000000e+00))
3640          	((-2.979011e+159 -1.878004e+159 -1.057445e+159) (-7.284383e+76 -5.184916e+76 -1.489747e+77) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.318924e+160 -5.129932e+160 -3.244660e+158) (1.831948e+78 -2.418952e+78 1.529105e+76) (0.000000e+00 0.000000e+00 0.000000e+00))
3650          	((-6.794510e+159 -4.252528e+159 -2.216692e+159) (-1.182371e+77 -6.934593e+76 -2.275672e+77) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.570799e+160 -1.167646e+161 2.043321e+159) (2.529287e+78 -3.798864e+78 7.677903e+76) (0.000000e+00 0.000000e+00 0.000000e+00))
3660          	((-1.848299e+160 -1.458192e+160 -7.686958e+159) (-1.910651e+77 -1.386504e+77 -4.308330e+77) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.521837e+161 -3.170717e+161 4.322276e+158) (4.734344e+78 -5.892310e+78 -2.037801e+77) (0.000000e+00 0.000000e+00 0.000000e+00))
3670          	((-6.465790e+160 -4.758222e+160 -2.570884e+160) (-3.349088e+77 -2.649677e+77 -7.920752e+77) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.982192e+161 -1.095364e+162 -5.751517e+159) (8.357717e+78 -9.684948e+78 -3.975700e+77) (0.000000e+00 0.000000e+00 0.000000e+00))
3680          	((-1.378535e+161 -1.046484e+161 -4.838144e+160) (-5.518812e+77 -4.553966e+77 -1.230525e+78) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.816557e+162 -2.374422e+162 1.645968e+159) (1.401197e+79 -1.446286e+79 -8.582004e+77) (0.000000e+00 0.000000e+00 0.000000e+00))
3690          	((-4.335807e+161 -2.901945e+161 -1.290159e+161) (-9.703104e+77 -7.744124e+77 -1.791761e+78) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.095921e+162 -7.294168e+162 -2.661219e+161) (2.455043e+79 -2.589169e+79 -9.691416e+77) (0.000000e+00 0.000000e+00 0.000000e+00))
3700          	((-1.052272e+162 -6.014138e+161 -2.450137e+161) (-1.578333e+78 -1.166970e+78 -2.349105e+78) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.016825e+163 -1.750256e+163 -3.408977e+161) (3.222865e+79 -4.150806e+79 -4.036260e+77) (0.000000e+00 0.000000e+00 0.000000e+00))
3710          	((-3.229639e+162 -2.631619e+162 -1.055621e+162) (-2.683961e+78 -2.107160e+78 -4.346611e+78) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.414625e+163 -5.395626e+163 1.774918e+162) (5.609413e+79 -7.222624e+79 1.204117e+78) (0.000000e+00 0.000000e+00 0.000000e+00))
3720          	((-8.630333e+162 -7.226160e+162 -3.310627e+162) (-4.426639e+78 -3.750884e+78 -8.285527e+78) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.258684e+164 -1.451800e+164 -3.443247e+162) (1.028978e+80 -1.138952e+80 2.692709e+77) (0.000000e+00 0.000000e+00 0.000000e+00))
3730          	((-2.309411e+163 -1.679068e+163 -9.853794e+162) (-7.226973e+78 -5.581972e+78 -1.604166e+79) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.818582e+164 -3.845252e+164 1.604865e+163) (1.522333e+80 -1.721399e+80 -2.068824e+78) (0.000000e+00 0.000000e+00 0.000000e+00))
3740          	((-6.489546e+163 -5.380510e+163 -2.530943e+163) (-1.144082e+79 -9.665711e+78 -2.711067e+79) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.028757e+164 -1.094651e+165 4.650869e+163) (2.842810e+80 -2.767265e+80 -5.640700e+78) (0.000000e+00 0.000000e+00 0.000000e+00))
3750          	((-1.790686e+164 -1.344961e+164 -6.360219e+163) (-1.939654e+79 -1.617697e+79 -4.339028e+79) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.305806e+165 -2.990751e+165 -6.146311e+163) (4.842430e+80 -4.715296e+80 -1.389545e+79) (0.000000e+00 0.000000e+00 0.000000e+00))
3760          	((-4.772476e+164 -4.155977e+164 -1.521969e+164) (-3.292866e+79 -2.774673e+79 -5.970740e+79) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.105728e+165 -8.015855e+165 -9.281766e+163) (8.588040e+80 -8.218945e+80 -2.281591e+79) (0.000000e+00 0.000000e+00 0.000000e+00))
3770          	((-1.433512e+165 -9.167894e+164 -4.692062e+164) (-5.479651e+79 -4.097822e+79 -9.470109e+79) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.642810e+166 -2.409072e+166 -8.060273e+164) (1.401181e+81 -1.519048e+81 -1.061307e+77) (0.000000e+00 0.000000e+00 0.000000e+00))
3780          	((-4.005208e+165 -3.361249e+165 -1.154992e+165) (-9.517493e+79 -7.423011e+79 -1.465667e+80) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.689457e+166 -6.585769e+166 2.318932e+164) (2.516859e+81 -2.462220e+81 -9.283449e+79) (0.000000e+00 0.000000e+00 0.000000e+00))
3790          	((-1.217086e+166 -9.934928e+165 -4.367476e+165) (-1.502941e+80 -1.373992e+80 -2.713639e+80) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.704456e+167 -2.019015e+167 -2.974117e+165) (4.460726e+81 -4.038718e+81 -1.296974e+80) (0.000000e+00 0.000000e+00 0.000000e+00))
3800          	((-2.988825e+166 -1.828665e+166 -9.575411e+165) (-2.417380e+80 -2.136592e+80 -4.821023e+80) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.392543e+167 -5.038538e+167 -2.729479e+166) (6.833101e+81 -6.895406e+81 -1.162106e+80) (0.000000e+00 0.000000e+00 0.000000e+00))
